indexOutput;MotorCurrentVelocity; MotorCurrentDuty; MotorDesiredVelocity; MotorDesiredDuty;KneeEncAngInc; KneeEncAngDeg; KneeEncVelDegsec; KneeAccDegsecsec;MotorEncAngInc; MotorEncAngDeg; MotorEncVelDegsec; MotorAccDegsecsec; 
667;-5700.000000;0.215000;-5700.000000;0.215000;393;11.790000;-570.000000;150000.0000000;0.000000;0.000000;0.000000;
668;-900.000000;0.455000;-900.000000;0.455000;396;11.880000;-90.000000;-480000.0000000;0.000000;0.000000;0.000000;
669;-1800.000000;0.410000;-1800.000000;0.410000;402;12.060000;-180.000000;90000.0000000;0.000000;0.000000;0.000000;
670;-1200.000000;0.440000;-1200.000000;0.440000;406;12.180000;-120.000000;-60000.0000000;0.000000;0.000000;0.000000;
671;-1800.000000;0.410000;-1800.000000;0.410000;412;12.360000;-180.000000;60000.0000000;0.000000;0.000000;0.000000;
672;-600.000000;0.470000;-600.000000;0.470000;414;12.420000;-60.000000;-120000.0000000;0.000000;0.000000;0.000000;
673;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;-60000.0000000;0.000000;0.000000;0.000000;
674;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
675;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
676;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
677;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
678;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
679;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
680;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
681;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
682;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
683;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
684;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
685;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
686;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
687;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
688;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
689;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
690;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
691;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
692;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
693;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
694;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
695;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
696;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
697;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
698;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
699;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
700;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
701;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
702;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
703;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
704;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
705;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
706;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
707;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
708;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
709;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
710;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
711;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
712;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
713;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
714;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
715;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
716;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
717;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
718;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
719;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
720;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
721;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
722;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
723;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
724;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
725;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
726;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
727;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
728;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
729;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
730;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
731;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
732;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
733;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
734;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
735;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
736;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
737;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
738;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
739;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
740;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
741;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
742;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
743;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
744;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
745;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
746;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
747;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
748;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
749;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
750;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
751;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
752;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
753;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
754;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
755;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
756;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
757;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
758;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
759;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
760;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
761;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
762;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
763;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
764;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
765;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
766;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
767;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
768;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
769;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
770;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
771;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
772;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
773;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
774;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
775;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
776;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
777;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
778;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
779;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
780;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
781;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
782;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
783;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
784;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
785;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
786;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
787;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
788;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
789;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
790;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
791;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
792;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
793;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
794;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
795;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
796;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
797;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
798;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
799;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
800;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
801;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
802;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
803;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
804;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
805;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
806;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
807;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
808;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
809;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
810;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
811;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
812;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
813;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
814;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
815;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
816;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
817;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
818;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
819;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
820;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
821;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
822;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
823;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
824;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
825;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
826;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
827;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
828;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
829;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
830;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
831;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
832;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
833;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
834;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
835;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
836;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
837;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
838;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
839;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
840;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
841;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
842;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
843;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
844;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
845;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
846;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
847;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
848;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
849;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
850;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
851;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
852;0.000000;0.500000;0.000000;0.500000;414;12.420000;0.000000;0.0000000;0.000000;0.000000;0.000000;
